order_id,fecha_pedido,departamento_destino,zona_logistica,modo_transporte,tipo_envio,distancia_km,tiempo_estimado_dias,tiempo_preparacion_horas,cantidad_productos,peso_kg,prioridad,dia_semana,carga_logistica,entrega_tardia
ORD-10206,2025-04-08,Lambayeque,Costa Norte,Terrestre,Estándar,783.99,5,6.04,5,7.49,Alta,Martes,Alta,0
ORD-10207,2025-10-06,Piura,Costa Norte,Terrestre,Express,918.92,3,8.23,6,8.81,Baja,Lunes,Alta,1
ORD-10208,2025-12-20,Callao,Lima y Callao,Terrestre,Express,38.14,2,8.73,7,5.05,Baja,Sábado,Alta,0
ORD-10209,2025-04-07,Cajamarca,Sierra Norte,Terrestre,Estándar,868.75,6,8.31,6,12.69,Media,Lunes,Media,0
ORD-10210,2025-10-12,Lima,Lima y Callao,Terrestre,Estándar,102.99,3,5.09,3,3.69,Baja,Domingo,Media,0
ORD-10211,2025-04-06,Tumbes,Costa Norte,Terrestre,Estándar,1256.86,6,7.34,5,9.04,Media,Domingo,Media,0
ORD-10212,2025-09-19,Cusco,Sierra Sur,Terrestre,Estándar,1124.79,6,2.92,2,3.68,Baja,Viernes,Baja,0
ORD-10213,2025-10-15,Cusco,Sierra Sur,Terrestre,Estándar,1048.05,6,5.61,6,6.95,Media,Miércoles,Baja,1
ORD-10214,2025-06-14,Ayacucho,Sierra Sur,Terrestre,Estándar,578.67,4,2.51,3,1.53,Media,Sábado,Media,0
ORD-10215,2025-09-26,Piura,Costa Norte,Terrestre,Estándar,934.76,4,8.64,7,9.19,Baja,Viernes,Alta,0
ORD-10216,2025-04-10,Callao,Lima y Callao,Terrestre,Estándar,15.34,2,6.91,5,7.41,Baja,Jueves,Alta,1
ORD-10217,2025-01-29,Lima,Lima y Callao,Terrestre,Estándar,89.6,3,6.39,3,3.11,Media,Miércoles,Media,0
ORD-10218,2025-02-05,Ucayali,Selva Centro-Sur,Terrestre,Express,974.72,3,5.21,3,4.08,Media,Miércoles,Baja,0
ORD-10219,2025-06-13,Áncash,Costa Norte,Terrestre,Estándar,458.51,4,4.97,5,6.02,Media,Viernes,Media,0
ORD-10220,2025-11-26,Lima,Lima y Callao,Terrestre,Mismo Día,80.07,1,7.94,5,4.2,Baja,Miércoles,Alta,0
ORD-10221,2025-02-16,Lima,Lima y Callao,Terrestre,Estándar,55.23,4,7.03,6,6.85,Baja,Domingo,Alta,1
ORD-10222,2025-06-16,Loreto,Selva Norte,Multimodal,Estándar,1574.89,9,4.25,4,3.91,Baja,Lunes,Baja,1
ORD-10223,2025-09-14,Junín,Sierra Centro,Aéreo,Express,288.61,2,6.3,4,5.61,Baja,Domingo,Alta,1
ORD-10224,2025-03-15,La Libertad,Costa Norte,Aéreo,Estándar,601.9,4,7.85,6,6.0,Alta,Sábado,Alta,0
ORD-10225,2025-09-21,Cajamarca,Sierra Norte,Terrestre,Estándar,963.49,6,5.79,4,3.64,Baja,Domingo,Media,0
ORD-10226,2025-04-22,Lima,Lima y Callao,Terrestre,Express,76.11,2,4.03,4,2.49,Baja,Martes,Baja,0
ORD-10227,2025-10-23,Lima,Lima y Callao,Terrestre,Estándar,43.94,3,5.23,1,3.59,Alta,Jueves,Alta,0
ORD-10228,2025-07-31,Ayacucho,Sierra Sur,Terrestre,Express,583.55,3,9.04,6,5.98,Media,Jueves,Alta,0
ORD-10229,2025-07-19,La Libertad,Costa Norte,Terrestre,Express,623.67,3,6.78,5,3.34,Media,Sábado,Alta,0
ORD-10230,2025-03-06,Piura,Costa Norte,Terrestre,Estándar,913.17,5,5.48,5,8.3,Media,Jueves,Media,0
ORD-10231,2025-06-19,Amazonas,Selva Norte,Terrestre,Express,1148.68,4,5.91,5,6.51,Alta,Jueves,Media,0
ORD-10232,2025-11-09,Huánuco,Sierra Centro,Terrestre,Estándar,457.29,3,6.29,3,4.6,Baja,Domingo,Alta,1
ORD-10233,2025-01-08,Lima,Lima y Callao,Terrestre,Estándar,70.58,3,3.23,2,3.4,Baja,Miércoles,Media,0
ORD-10234,2025-10-04,Ica,Costa Sur,Terrestre,Estándar,270.9,4,6.32,5,9.67,Alta,Sábado,Media,0
ORD-10235,2025-06-29,Cusco,Sierra Sur,Terrestre,Estándar,1137.96,6,5.57,5,3.81,Media,Domingo,Media,0
ORD-10236,2025-09-20,Lambayeque,Costa Norte,Aéreo,Estándar,773.47,5,10.39,7,8.97,Alta,Sábado,Alta,0
ORD-10237,2025-08-31,Callao,Lima y Callao,Terrestre,Estándar,50.79,3,3.3,6,3.37,Media,Domingo,Baja,0
ORD-10238,2025-06-07,Lima,Lima y Callao,Terrestre,Estándar,80.3,3,5.69,6,6.51,Alta,Sábado,Media,0
ORD-10239,2025-04-23,Lima,Lima y Callao,Terrestre,Estándar,39.38,2,4.91,3,5.21,Media,Miércoles,Media,0
ORD-10240,2025-08-17,Lima,Lima y Callao,Terrestre,Estándar,80.31,3,7.0,9,6.93,Media,Domingo,Media,0
ORD-10241,2025-02-21,Arequipa,Costa Sur,Terrestre,Estándar,1016.41,6,4.58,3,9.86,Alta,Viernes,Media,0
ORD-10242,2025-08-02,Piura,Costa Norte,Terrestre,Estándar,959.81,5,6.61,2,2.5,Baja,Sábado,Alta,1
ORD-10243,2025-02-04,Cajamarca,Sierra Norte,Aéreo,Estándar,952.06,5,5.75,5,2.81,Baja,Martes,Media,0
ORD-10244,2025-08-26,Lima,Lima y Callao,Terrestre,Express,140.21,2,12.76,10,16.22,Media,Martes,Baja,0
ORD-10245,2025-08-18,Junín,Sierra Centro,Aéreo,Estándar,412.08,4,7.02,5,16.14,Alta,Lunes,Media,0
ORD-10246,2025-01-31,Lima,Lima y Callao,Terrestre,Express,93.91,2,8.34,7,3.36,Baja,Viernes,Media,0
ORD-10247,2025-10-04,Callao,Lima y Callao,Terrestre,Mismo Día,41.32,1,5.41,5,8.0,Alta,Sábado,Media,0
ORD-10248,2025-06-01,Callao,Lima y Callao,Terrestre,Estándar,45.95,3,6.93,4,3.31,Media,Domingo,Alta,0
ORD-10249,2025-10-15,Lima,Lima y Callao,Terrestre,Estándar,65.85,3,5.05,6,7.18,Media,Miércoles,Media,0
ORD-10250,2025-01-16,Áncash,Costa Norte,Terrestre,Express,467.41,2,4.93,4,2.75,Media,Jueves,Media,0
ORD-10251,2025-03-07,Callao,Lima y Callao,Terrestre,Estándar,58.39,4,5.09,4,6.93,Alta,Viernes,Baja,0
ORD-10252,2025-06-30,Lima,Lima y Callao,Terrestre,Estándar,63.63,3,7.13,7,7.31,Baja,Lunes,Media,0
ORD-10253,2025-03-10,Pasco,Sierra Centro,Terrestre,Estándar,402.52,5,6.9,6,12.1,Media,Lunes,Media,1
ORD-10254,2025-05-01,Arequipa,Costa Sur,Terrestre,Express,1075.95,3,2.27,1,0.96,Baja,Jueves,Media,0
ORD-10255,2025-08-30,Piura,Costa Norte,Terrestre,Estándar,955.56,6,7.51,5,5.64,Alta,Sábado,Alta,1
ORD-10256,2025-02-22,Loreto,Selva Norte,Aéreo,Estándar,1616.21,9,2.78,3,1.32,Media,Sábado,Media,0
ORD-10257,2025-09-05,Piura,Costa Norte,Terrestre,Estándar,906.23,6,10.31,5,18.91,Baja,Viernes,Alta,0
ORD-10258,2025-02-07,Lima,Lima y Callao,Terrestre,Express,23.97,2,12.76,9,24.54,Baja,Viernes,Media,1
ORD-10259,2025-03-05,Lima,Lima y Callao,Terrestre,Estándar,71.89,3,4.85,1,3.48,Media,Miércoles,Alta,0
ORD-10260,2025-08-03,Lima,Lima y Callao,Terrestre,Estándar,92.14,3,7.47,5,11.99,Media,Domingo,Alta,0
ORD-10261,2025-10-17,Lima,Lima y Callao,Terrestre,Estándar,72.23,2,3.64,3,2.96,Alta,Viernes,Media,0
ORD-10262,2025-03-04,Puno,Sierra Sur,Terrestre,Estándar,1485.84,7,5.36,4,4.97,Media,Martes,Media,0
ORD-10263,2025-04-20,Arequipa,Costa Sur,Terrestre,Estándar,981.77,7,4.14,3,4.33,Media,Domingo,Media,0
ORD-10264,2025-12-04,Ica,Costa Sur,Terrestre,Estándar,274.99,3,5.97,6,8.24,Media,Jueves,Baja,0
ORD-10265,2025-12-28,Arequipa,Costa Sur,Terrestre,Estándar,1034.95,6,6.17,4,2.92,Media,Domingo,Media,0
ORD-10266,2025-08-01,San Martín,Selva Norte,Terrestre,Estándar,916.11,6,4.08,2,1.65,Baja,Viernes,Media,1
ORD-10267,2025-06-13,Lambayeque,Costa Norte,Terrestre,Express,808.45,3,6.07,5,3.47,Baja,Viernes,Media,0
ORD-10268,2025-05-07,Lima,Lima y Callao,Terrestre,Mismo Día,74.68,1,7.09,7,6.84,Media,Miércoles,Media,0
ORD-10269,2025-08-12,Pasco,Sierra Centro,Terrestre,Estándar,427.28,4,4.74,5,5.08,Media,Martes,Baja,0
ORD-10270,2025-08-04,Ucayali,Selva Centro-Sur,Multimodal,Estándar,930.78,6,8.25,8,7.28,Baja,Lunes,Baja,0
ORD-10271,2025-04-18,Cajamarca,Sierra Norte,Terrestre,Estándar,794.43,4,11.01,8,10.99,Media,Viernes,Alta,0
ORD-10272,2025-01-09,Loreto,Selva Norte,Aéreo,Estándar,1157.79,7,7.31,6,4.39,Baja,Jueves,Media,1
ORD-10273,2025-02-25,Piura,Costa Norte,Terrestre,Estándar,898.11,4,4.89,4,3.31,Media,Martes,Media,0
ORD-10274,2025-12-16,Apurímac,Sierra Sur,Terrestre,Express,991.98,3,5.21,3,2.51,Baja,Martes,Media,0
ORD-10275,2025-06-02,Lima,Lima y Callao,Terrestre,Express,105.09,2,7.68,4,7.29,Media,Lunes,Alta,0
ORD-10276,2025-06-26,Junín,Sierra Centro,Terrestre,Estándar,355.95,4,6.02,2,2.44,Baja,Jueves,Alta,0
ORD-10277,2025-06-20,Lima,Lima y Callao,Terrestre,Mismo Día,55.78,1,1.7,3,4.57,Media,Viernes,Baja,0
ORD-10278,2025-10-13,Lima,Lima y Callao,Terrestre,Express,132.62,2,7.84,6,5.01,Baja,Lunes,Alta,0
ORD-10279,2025-01-24,Cusco,Sierra Sur,Terrestre,Estándar,1001.83,6,10.33,9,10.82,Media,Viernes,Media,0
ORD-10280,2025-01-31,Ayacucho,Sierra Sur,Aéreo,Express,646.88,3,5.17,3,3.06,Media,Viernes,Media,0
ORD-10281,2025-04-11,Arequipa,Costa Sur,Terrestre,Estándar,1057.37,6,4.48,4,3.51,Baja,Viernes,Media,0
ORD-10282,2025-06-27,Arequipa,Costa Sur,Terrestre,Express,987.95,3,5.79,5,7.31,Media,Viernes,Baja,0
ORD-10283,2025-09-02,Lima,Lima y Callao,Terrestre,Estándar,86.22,4,3.07,2,2.02,Media,Martes,Baja,0
ORD-10284,2025-06-29,Junín,Sierra Centro,Terrestre,Estándar,326.51,4,6.67,3,3.4,Media,Domingo,Alta,0
ORD-10285,2025-06-11,Callao,Lima y Callao,Terrestre,Express,34.92,2,5.48,4,4.83,Media,Miércoles,Media,0
ORD-10286,2025-12-09,Lima,Lima y Callao,Terrestre,Express,155.11,2,6.94,4,2.92,Media,Martes,Alta,0
ORD-10287,2025-02-28,Lima,Lima y Callao,Terrestre,Express,106.17,2,6.29,6,5.59,Media,Viernes,Media,0
ORD-10288,2025-07-28,Lima,Lima y Callao,Terrestre,Express,127.8,2,7.95,4,4.09,Media,Lunes,Alta,0
ORD-10289,2025-07-17,San Martín,Selva Norte,Terrestre,Express,1093.52,3,6.71,5,5.44,Media,Jueves,Baja,0
ORD-10290,2025-06-22,La Libertad,Costa Norte,Terrestre,Estándar,583.37,4,5.92,6,3.15,Baja,Domingo,Baja,0
ORD-10291,2025-10-22,Pasco,Sierra Centro,Terrestre,Express,368.38,2,4.82,3,3.12,Media,Miércoles,Media,0
ORD-10292,2025-04-08,Arequipa,Costa Sur,Terrestre,Express,1015.45,3,7.07,6,10.75,Baja,Martes,Baja,0
ORD-10293,2025-12-15,Lima,Lima y Callao,Terrestre,Mismo Día,52.69,1,6.94,4,5.93,Media,Lunes,Alta,0
ORD-10294,2025-05-02,Ucayali,Selva Centro-Sur,Terrestre,Estándar,866.48,5,9.16,11,10.89,Baja,Viernes,Baja,1
ORD-10295,2025-07-18,Piura,Costa Norte,Terrestre,Estándar,984.95,5,9.11,6,4.4,Baja,Viernes,Alta,0
ORD-10296,2025-07-10,Lima,Lima y Callao,Terrestre,Estándar,111.43,3,10.75,7,8.46,Media,Jueves,Alta,0
ORD-10297,2025-11-07,Lima,Lima y Callao,Terrestre,Express,60.93,2,10.05,6,11.1,Alta,Viernes,Alta,0
ORD-10298,2025-06-10,Junín,Sierra Centro,Terrestre,Estándar,432.95,4,7.86,6,14.05,Baja,Martes,Baja,0
ORD-10299,2025-04-14,Lima,Lima y Callao,Terrestre,Express,74.87,2,7.29,5,4.82,Media,Lunes,Alta,0
ORD-10300,2025-01-08,Lima,Lima y Callao,Terrestre,Express,64.06,2,7.92,5,3.96,Media,Miércoles,Alta,1
ORD-10301,2025-05-13,Ucayali,Selva Centro-Sur,Terrestre,Estándar,814.51,5,8.38,5,7.45,Alta,Martes,Alta,0
ORD-10302,2025-10-29,Lima,Lima y Callao,Terrestre,Express,121.02,2,8.65,8,11.15,Media,Miércoles,Media,0
ORD-10303,2025-01-04,Arequipa,Costa Sur,Terrestre,Express,996.42,3,5.62,5,6.21,Baja,Sábado,Baja,0
ORD-10304,2025-11-24,Lima,Lima y Callao,Terrestre,Estándar,84.21,3,6.37,5,4.63,Baja,Lunes,Alta,0
ORD-10305,2025-07-18,Arequipa,Costa Sur,Terrestre,Estándar,976.48,6,9.09,8,5.3,Media,Viernes,Alta,1
ORD-10306,2025-02-21,Cusco,Sierra Sur,Terrestre,Express,1100.66,4,2.24,2,3.62,Baja,Viernes,Media,0
ORD-10307,2025-04-21,Ica,Costa Sur,Terrestre,Estándar,322.98,4,8.31,6,10.46,Alta,Lunes,Alta,0
ORD-10308,2025-07-22,Lima,Lima y Callao,Terrestre,Mismo Día,71.07,1,5.91,5,5.45,Alta,Martes,Media,0
ORD-10309,2025-04-26,Callao,Lima y Callao,Terrestre,Mismo Día,66.61,1,4.7,4,10.21,Alta,Sábado,Media,0
ORD-10310,2025-02-09,Cajamarca,Sierra Norte,Terrestre,Express,784.02,3,5.47,4,5.64,Baja,Domingo,Baja,0
ORD-10311,2025-09-01,Áncash,Costa Norte,Terrestre,Estándar,359.07,4,3.86,4,4.89,Media,Lunes,Baja,0
ORD-10312,2025-09-03,Piura,Costa Norte,Aéreo,Express,977.91,3,3.73,3,2.36,Media,Miércoles,Media,1
ORD-10313,2025-02-13,Lima,Lima y Callao,Terrestre,Estándar,107.17,3,3.93,4,2.66,Baja,Jueves,Media,0
ORD-10314,2025-04-13,Áncash,Costa Norte,Terrestre,Estándar,381.12,5,4.59,4,4.13,Baja,Domingo,Baja,0
ORD-10315,2025-03-31,Áncash,Costa Norte,Terrestre,Estándar,422.86,4,7.49,5,7.17,Baja,Lunes,Media,1
ORD-10316,2025-08-29,Lima,Lima y Callao,Terrestre,Express,68.99,2,10.47,6,20.19,Media,Viernes,Media,0
ORD-10317,2025-09-24,Huancavelica,Sierra Centro,Terrestre,Express,522.86,2,7.25,6,7.41,Alta,Miércoles,Media,0
ORD-10318,2025-09-23,Lima,Lima y Callao,Terrestre,Estándar,102.21,4,5.83,6,9.69,Alta,Martes,Media,0
ORD-10319,2025-12-09,La Libertad,Costa Norte,Terrestre,Estándar,694.88,5,8.32,6,5.12,Baja,Martes,Alta,1
ORD-10320,2025-10-08,Puno,Sierra Sur,Terrestre,Estándar,1353.35,7,6.71,5,6.52,Media,Miércoles,Media,0
ORD-10321,2025-04-28,Huancavelica,Sierra Centro,Terrestre,Express,537.07,2,10.19,7,8.6,Baja,Lunes,Alta,1
ORD-10322,2025-02-09,Lima,Lima y Callao,Terrestre,Estándar,93.43,3,4.48,4,3.53,Baja,Domingo,Baja,0
ORD-10323,2025-08-13,Apurímac,Sierra Sur,Terrestre,Estándar,827.82,6,7.03,2,4.37,Baja,Miércoles,Alta,1
ORD-10324,2025-12-01,Tacna,Costa Sur,Terrestre,Estándar,1281.5,7,6.62,4,5.06,Media,Lunes,Alta,1
ORD-10325,2025-12-22,Ucayali,Selva Centro-Sur,Terrestre,Estándar,1066.45,6,8.08,6,11.96,Media,Lunes,Media,0
ORD-10326,2025-03-26,Lima,Lima y Callao,Terrestre,Express,56.58,2,5.48,4,4.72,Alta,Miércoles,Media,0
ORD-10327,2025-03-28,Lambayeque,Costa Norte,Terrestre,Estándar,817.22,5,6.18,4,4.47,Alta,Viernes,Media,1
ORD-10328,2025-01-14,Callao,Lima y Callao,Terrestre,Mismo Día,23.61,1,8.38,7,5.82,Baja,Martes,Media,0
ORD-10329,2025-02-21,Loreto,Selva Norte,Multimodal,Estándar,1530.51,8,4.63,4,4.11,Media,Viernes,Alta,0
ORD-10330,2025-07-22,Lima,Lima y Callao,Terrestre,Mismo Día,53.88,1,9.19,6,13.59,Baja,Martes,Media,0
ORD-10331,2025-07-19,Callao,Lima y Callao,Terrestre,Mismo Día,69.65,1,10.67,8,6.34,Media,Sábado,Alta,0
ORD-10332,2025-05-16,Lambayeque,Costa Norte,Aéreo,Express,803.18,3,5.51,4,6.7,Media,Viernes,Baja,0
ORD-10333,2025-04-24,Lambayeque,Costa Norte,Terrestre,Express,735.02,3,5.56,4,4.4,Baja,Jueves,Media,0
ORD-10334,2025-10-30,Moquegua,Costa Sur,Terrestre,Estándar,1165.63,6,7.78,5,7.93,Baja,Jueves,Alta,1
ORD-10335,2025-06-17,Lima,Lima y Callao,Terrestre,Estándar,96.09,4,5.37,8,10.45,Baja,Martes,Baja,0
ORD-10336,2025-10-23,Lima,Lima y Callao,Terrestre,Express,70.89,2,6.26,5,3.4,Baja,Jueves,Baja,0
ORD-10337,2025-12-18,Lima,Lima y Callao,Terrestre,Express,62.91,2,7.79,4,5.2,Alta,Jueves,Alta,0
ORD-10338,2025-04-26,Cusco,Sierra Sur,Terrestre,Estándar,1108.64,6,8.99,5,15.81,Baja,Sábado,Alta,0
ORD-10339,2025-03-15,Junín,Sierra Centro,Terrestre,Estándar,403.17,4,3.29,2,2.92,Media,Sábado,Media,0
ORD-10340,2025-12-14,Apurímac,Sierra Sur,Terrestre,Estándar,829.75,5,4.82,3,5.87,Alta,Domingo,Baja,0
ORD-10341,2025-08-20,Lima,Lima y Callao,Terrestre,Estándar,133.11,3,8.42,8,10.74,Media,Miércoles,Baja,0
ORD-10342,2025-04-17,La Libertad,Costa Norte,Terrestre,Estándar,587.2,4,5.47,5,8.56,Media,Jueves,Media,0
ORD-10343,2025-08-15,La Libertad,Costa Norte,Terrestre,Estándar,554.26,5,1.62,2,2.08,Alta,Viernes,Baja,0
ORD-10344,2025-07-07,Cusco,Sierra Sur,Terrestre,Estándar,1081.39,7,6.79,3,3.85,Baja,Lunes,Alta,0
ORD-10345,2025-11-27,Callao,Lima y Callao,Terrestre,Express,20.9,2,9.28,6,10.8,Baja,Jueves,Alta,0
ORD-10346,2025-04-04,Lima,Lima y Callao,Terrestre,Express,64.65,2,3.55,4,4.34,Media,Viernes,Media,0
ORD-10347,2025-12-28,Callao,Lima y Callao,Terrestre,Estándar,39.9,3,12.36,9,17.13,Media,Domingo,Alta,1
ORD-10348,2025-12-08,Arequipa,Costa Sur,Terrestre,Express,986.7,3,5.24,2,1.63,Media,Lunes,Alta,1
ORD-10349,2025-03-07,Lima,Lima y Callao,Terrestre,Express,57.59,2,2.59,1,1.49,Baja,Viernes,Alta,0
ORD-10350,2025-03-02,Junín,Sierra Centro,Terrestre,Estándar,396.27,4,6.28,2,2.85,Media,Domingo,Alta,0
ORD-10351,2025-07-14,Junín,Sierra Centro,Terrestre,Estándar,371.85,4,9.34,4,15.24,Media,Lunes,Media,0
ORD-10352,2025-01-17,La Libertad,Costa Norte,Terrestre,Express,659.03,3,4.97,3,3.13,Alta,Viernes,Media,0
ORD-10353,2025-04-20,Madre de Dios,Selva Centro-Sur,Terrestre,Estándar,1253.59,6,5.45,4,5.63,Baja,Domingo,Media,0
ORD-10354,2025-06-08,Ica,Costa Sur,Aéreo,Express,292.42,2,5.51,5,2.55,Baja,Domingo,Alta,0
ORD-10355,2025-12-20,Lima,Lima y Callao,Terrestre,Express,62.97,2,5.38,5,3.51,Alta,Sábado,Media,0
ORD-10356,2025-12-29,San Martín,Selva Norte,Terrestre,Estándar,1161.09,7,6.64,2,2.74,Media,Lunes,Alta,0
ORD-10357,2025-02-25,Lima,Lima y Callao,Terrestre,Express,55.32,2,1.88,2,2.46,Baja,Martes,Baja,0
ORD-10358,2025-11-22,La Libertad,Costa Norte,Terrestre,Estándar,583.79,4,10.41,8,8.74,Baja,Sábado,Alta,1
ORD-10359,2025-02-03,Lima,Lima y Callao,Terrestre,Mismo Día,126.95,1,5.65,5,5.39,Media,Lunes,Media,0
ORD-10360,2025-10-01,Lambayeque,Costa Norte,Terrestre,Estándar,810.26,4,9.11,9,9.67,Media,Miércoles,Media,0
ORD-10361,2025-11-05,La Libertad,Costa Norte,Terrestre,Express,625.23,3,8.55,7,3.74,Media,Miércoles,Alta,1
ORD-10362,2025-11-22,Lima,Lima y Callao,Terrestre,Express,27.37,2,8.05,7,7.68,Alta,Sábado,Media,0
ORD-10363,2025-03-23,Ica,Costa Sur,Terrestre,Estándar,256.99,3,6.32,6,6.36,Baja,Domingo,Media,0
ORD-10364,2025-11-23,Arequipa,Costa Sur,Terrestre,Express,1015.37,3,5.19,3,5.72,Baja,Domingo,Media,1
ORD-10365,2025-02-12,La Libertad,Costa Norte,Terrestre,Estándar,643.29,6,4.53,3,5.28,Media,Miércoles,Media,0
ORD-10366,2025-07-09,Arequipa,Costa Sur,Terrestre,Estándar,1010.62,7,6.25,7,2.66,Alta,Miércoles,Media,0
ORD-10367,2025-06-21,La Libertad,Costa Norte,Terrestre,Express,537.04,2,5.12,7,6.06,Baja,Sábado,Baja,0
ORD-10368,2025-04-26,Lima,Lima y Callao,Terrestre,Express,53.68,2,7.55,5,13.6,Media,Sábado,Media,0
ORD-10369,2025-01-09,San Martín,Selva Norte,Terrestre,Express,1104.65,4,6.13,5,9.46,Baja,Jueves,Media,0
ORD-10370,2025-10-09,Áncash,Costa Norte,Terrestre,Express,444.72,2,13.24,11,16.11,Baja,Jueves,Alta,1
ORD-10371,2025-05-03,Lima,Lima y Callao,Terrestre,Estándar,25.74,3,1.58,1,0.88,Alta,Sábado,Media,0
ORD-10372,2025-08-30,Lambayeque,Costa Norte,Terrestre,Estándar,724.28,5,4.01,4,6.66,Baja,Sábado,Media,0
ORD-10373,2025-05-30,Áncash,Costa Norte,Terrestre,Estándar,382.82,4,5.89,4,2.62,Baja,Viernes,Media,1
ORD-10374,2025-05-17,Cusco,Sierra Sur,Terrestre,Estándar,965.55,6,6.84,7,6.73,Media,Sábado,Media,0
ORD-10375,2025-11-20,Arequipa,Costa Sur,Terrestre,Estándar,1021.14,7,4.99,5,6.8,Media,Jueves,Media,0
ORD-10376,2025-02-04,Callao,Lima y Callao,Terrestre,Estándar,22.1,4,7.1,6,9.1,Media,Martes,Baja,0
ORD-10377,2025-09-26,Cusco,Sierra Sur,Terrestre,Express,1091.91,3,5.78,6,8.01,Media,Viernes,Baja,1
ORD-10378,2025-09-30,La Libertad,Costa Norte,Terrestre,Express,648.11,3,6.69,4,5.73,Baja,Martes,Alta,0
ORD-10379,2025-05-19,Lima,Lima y Callao,Terrestre,Express,157.12,2,5.37,4,5.19,Media,Lunes,Media,0
ORD-10380,2025-04-06,Amazonas,Selva Norte,Terrestre,Estándar,1272.16,6,9.9,9,9.16,Media,Domingo,Media,0
ORD-10381,2025-01-02,Cajamarca,Sierra Norte,Terrestre,Estándar,851.65,5,4.11,2,4.47,Baja,Jueves,Media,0
ORD-10382,2025-12-08,Arequipa,Costa Sur,Aéreo,Express,927.78,3,12.24,8,21.55,Media,Lunes,Alta,0
ORD-10383,2025-12-12,Lima,Lima y Callao,Terrestre,Estándar,70.09,3,6.32,6,6.61,Media,Viernes,Media,0
ORD-10384,2025-03-29,Ica,Costa Sur,Terrestre,Express,314.21,2,1.97,2,1.71,Alta,Sábado,Media,0
ORD-10385,2025-01-12,Lima,Lima y Callao,Terrestre,Estándar,32.73,3,6.29,6,6.7,Alta,Domingo,Media,0
ORD-10386,2025-02-14,Callao,Lima y Callao,Terrestre,Express,34.15,2,6.39,5,6.42,Alta,Viernes,Media,0
ORD-10387,2025-01-25,Áncash,Costa Norte,Terrestre,Express,388.45,2,6.57,8,4.17,Media,Sábado,Media,1
ORD-10388,2025-10-31,San Martín,Selva Norte,Terrestre,Estándar,1021.41,6,8.7,7,14.96,Baja,Viernes,Media,0
ORD-10389,2025-11-22,Arequipa,Costa Sur,Terrestre,Estándar,1046.79,6,9.39,8,7.23,Alta,Sábado,Alta,0
ORD-10390,2025-02-25,Arequipa,Costa Sur,Terrestre,Estándar,1038.83,5,3.58,3,2.98,Media,Martes,Media,0
ORD-10391,2025-09-30,Ayacucho,Sierra Sur,Terrestre,Estándar,620.24,4,6.09,3,3.32,Media,Martes,Alta,0
ORD-10392,2025-03-07,Ucayali,Selva Centro-Sur,Aéreo,Express,1009.0,3,3.95,3,3.44,Alta,Viernes,Media,1
ORD-10393,2025-05-15,Lima,Lima y Callao,Terrestre,Express,41.42,2,5.25,4,5.23,Baja,Jueves,Baja,0
ORD-10394,2025-08-07,Lima,Lima y Callao,Terrestre,Mismo Día,48.88,1,6.14,5,8.58,Baja,Jueves,Media,0
ORD-10395,2025-09-20,Ucayali,Selva Centro-Sur,Aéreo,Express,860.52,3,8.16,6,12.6,Media,Sábado,Media,1
ORD-10396,2025-11-16,Arequipa,Costa Sur,Aéreo,Estándar,1038.31,6,13.28,10,16.72,Media,Domingo,Alta,1
ORD-10397,2025-01-17,Tumbes,Costa Norte,Terrestre,Estándar,1277.21,6,4.24,3,2.6,Baja,Viernes,Media,0
ORD-10398,2025-03-13,Callao,Lima y Callao,Terrestre,Express,18.23,2,2.92,2,2.37,Media,Jueves,Baja,0
ORD-10399,2025-04-13,Lima,Lima y Callao,Terrestre,Estándar,152.83,3,5.22,5,6.51,Media,Domingo,Baja,0
ORD-10400,2025-04-24,La Libertad,Costa Norte,Terrestre,Estándar,591.59,4,10.84,6,8.66,Media,Jueves,Alta,0
ORD-10401,2025-12-31,Junín,Sierra Centro,Terrestre,Express,347.07,2,6.36,3,4.29,Baja,Miércoles,Media,0
ORD-10402,2025-10-11,San Martín,Selva Norte,Multimodal,Express,1113.11,5,7.87,6,7.73,Media,Sábado,Alta,1
ORD-10403,2025-04-27,Cajamarca,Sierra Norte,Terrestre,Estándar,996.5,6,7.06,6,7.04,Media,Domingo,Baja,0
ORD-10404,2025-12-21,Ucayali,Selva Centro-Sur,Multimodal,Estándar,923.07,6,4.48,1,2.29,Alta,Domingo,Media,0
ORD-10405,2025-07-02,Junín,Sierra Centro,Terrestre,Express,459.51,2,6.81,5,5.65,Baja,Miércoles,Alta,1
ORD-10406,2025-07-02,Lima,Lima y Callao,Terrestre,Express,54.12,2,5.63,5,9.16,Alta,Miércoles,Media,0
ORD-10407,2025-06-08,Tacna,Costa Sur,Terrestre,Express,1332.45,4,7.87,6,10.55,Media,Domingo,Media,1
ORD-10408,2025-02-22,Arequipa,Costa Sur,Terrestre,Estándar,1071.24,5,6.09,4,9.18,Media,Sábado,Media,0
ORD-10409,2025-12-08,Puno,Sierra Sur,Terrestre,Estándar,1363.23,7,4.77,5,6.86,Media,Lunes,Media,0
ORD-10410,2025-01-06,Lima,Lima y Callao,Terrestre,Express,73.25,2,7.59,6,13.45,Baja,Lunes,Baja,1
ORD-10411,2025-03-05,Lima,Lima y Callao,Terrestre,Estándar,163.55,3,4.17,4,4.32,Media,Miércoles,Baja,0
